CODEPAGE 20001          ;TCA - Taiwan

CPINFO 2 0x3f 0x003f    ;DBCS CP;Default Char = Question Mark

MBTABLE	150

0x00	0x0000	;Null
0x8595	0xcee3	;í÷
0x8596	0xcef3	;îH
0x8598	0xcf31	;îT
0x8599	0xcef6	;îK
0x859a	0xcee9	;íý
0x859b	0xab47	;Á§
0x859c	0xab43	;Á£
0x859d	0xcef7	;îL
0x859e	0xceea	;íþ
0x859f	0xcf33	;îV
0x85a0	0xcee4	;íø
0x85a1	0xceee	;îC
0x85a2	0xcef9	;îN
0x85a3	0xcee6	;íú
0x85a4	0xcee8	;íü
0x85a6	0xab4b	;ÂË
0x85a7	0xcee2	;íö
0x85a8	0xab49	;Á©
0x85a9	0xac46	;ÂÄ
0x85aa	0xab39	;Á~
0x85af	0xab46	;Á¦
0x85b0	0xac4a	;ÂÈ
0x85b1	0xd0fc	;ð³
0x85b3	0xd0f2	;ð©
0x85b4	0xd0ed	;ð¤
0x85b5	0xd0f3	;ðª
0x85b6	0xd0fd	;ð´
0x85b7	0xd133	;ð¸
0x85b8	0xd132	;ð·
0x85b9	0xac4c	;ÂÊ
0x85ba	0xac4b	;ÂÉ
0x85bd	0xd0f4	;ð«
0x85be	0xd134	;ð¹
0x85bf	0xd0f7	;ð®
0x85c0	0xd0ef	;ð¦
0x85c2	0xd0f1	;ð¨
0x85c3	0xd0f0	;ð§
0x85c4	0xd0f6	;ð­
0x85c5	0xd0fb	;ð²
0x85c6	0xd0ee	;ð¥
0x85c7	0xd0f5	;ð¬
0x85c8	0xd0fa	;ð±
0x85c9	0xac49	;ÂÇ
0x85cb	0xd0f8	;ð¯
0x85cd	0xac47	;ÂÅ
0x85ce	0xd0f9	;ð°
0x85cf	0xac45	;ÂÃ
0x85d0	0xac48	;ÂÆ
0x85d1	0xd2df	;òÕ
0x85d2	0xd130	;ðµ
0x85d5	0xacec	;ÃÂ
0x85d7	0xd2d7	;òÍ
0x85d8	0xd2db	;òÑ
0x85d9	0xd2d3	;òÉ
0x85da	0xd2d6	;òÌ
0x85dc	0xd2de	;òÔ
0x85dd	0xacea	;ÃÀ
0x85de	0xd2e3	;òÙ
0x85df	0xd2dc	;òÒ
0x85e1	0xd2d4	;òÊ
0x85e2	0xd2e4	;òÚ
0x85e3	0xd2dd	;òÓ
0x85e4	0xaced	;ÃÃ
0x85e5	0xacee	;ÃÄ
0x85e6	0xd2e1	;ò×
0x85e8	0xd2d5	;òË
0x85e9	0xace9	;Ã¿
0x85ea	0xaceb	;ÃÁ
0x85eb	0xd2d0	;òÆ
0x85ec	0xd2d8	;òÎ
0x85ed	0xd2d2	;òÈ
0x85ef	0xd2e2	;òØ
0x85f0	0xd2e0	;òÖ
0x85f1	0xd2d1	;òÇ
0x85f2	0xd2d9	;òÏ
0x85f6	0xd48b	;ô¾
0x85f7	0xacef	;ÃÅ
0x85f8	0xd2da	;òÐ
0x85f9	0xadb1	;Ä§
0x85fa	0xadb3	;Ä©
0x85fb	0xadb0	;Ä¦
0x85fd	0xd490	;ôÃ
0x85fe	0xd488	;ô»
0x85ff	0xd486	;ô¹
0x8600	0xd48a	;ô½
0x8601	0xd487	;ôº
0x8604	0xd48c	;ô¿
0x8605	0xd48e	;ôÁ
0x8606	0xadb4	;Äª
0x8607	0xadb6	;Ä¬
0x8609	0xd48d	;ôÀ
0x860a	0xadb7	;Ä­
0x860b	0xadb5	;Ä«
0x860c	0xd48f	;ôÂ
0x8611	0xadb2	;Ä¨
0x8617	0xae30	;Äô
0x8618	0xd5a0	;õñ
0x8619	0xd5a6	;õ÷
0x861a	0xae32	;Äö
0x861b	0xd489	;ô¼
0x861c	0xd5a5	;õö
0x861e	0xd5ac	;õý
0x861f	0xd5a3	;õô
0x8620	0xd5aa	;õû
0x8621	0xd5a9	;õú
0x8622	0xd485	;ô¸
0x8623	0xd5a4	;õõ
0x8624	0xd131	;ð¶
0x8625	0xd5ad	;õþ
0x8626	0xd5a2	;õó
0x8627	0xd5a7	;õø
0x8629	0xd5ab	;õü
0x862a	0xd5a1	;õò
0x862c	0xd698	;÷J
0x862d	0xae31	;Äõ
0x862e	0xd5a8	;õù
0x8631	0xd759	;÷ô
0x8632	0xd699	;÷K
0x8633	0xd697	;÷I
0x8634	0xd695	;÷G
0x8635	0xd696	;÷H
0x8636	0xd69a	;÷L
0x8638	0xaec4	;ÅÙ
0x8639	0xd757	;÷ò
0x863a	0xd755	;÷ð
0x863b	0xd75a	;÷õ
0x863c	0xd758	;÷ó
0x863e	0xd761	;÷ö
0x863f	0xaec5	;ÅÚ
0x8640	0xd756	;÷ñ
0x8643	0xd7c9	;ø¼
0x8646	0xd84a	;ùE
0x8647	0xd84b	;ùF
0x8648	0xd84c	;ùG
0x864b	0xd8b4	;ùÇ
0x864c	0xd8ac	;ù½
0x864d	0xb0ee	;ÊO
0x864e	0x9869	;ªê
0x8650	0x9a67	;­h
0x8652	0xb8d9	;Ó¸
0x8653	0xb8d8	;Ó·
0x8654	0x9ca4	;°@
0x8655	0x9f37	;³B
0x8656	0xbc30	;×|
0x8659	0xbbfd	;×{
0x865b	0xa191	;µê
0x865c	0xa3be	;¸¸
0x865e	0xa3bd	;¸·
0x865f	0xa3bf	;¸¹
0x8661	0xc677	;ãÔ
0x8662	0xc988	;ç~
0x8663	0xcca4	;ëX
0x8664	0xcca6	;ëZ
0x8665	0xcca5	;ëY
0x8667	0xab4c	;Á«
0x8668	0xcf34	;îW
0x8669	0xd135	;ðº
0x866a	0xd894	;ù¥
0x866b	0x94e4	;¦ä
0x866d	0xb3e8	;ÍÉ
0x866e	0xb3e9	;ÍÊ
0x866f	0xb3e7	;ÍÈ
0x8670	0xb3e6	;ÍÇ
0x8671	0x986a	;ªë
0x8673	0xb666	;Ð©
0x8674	0xb664	;Ð§
0x8677	0xb663	;Ð¦
0x8679	0x9a68	;­i
0x867a	0x9a6a	;­k
0x867b	0x9a69	;­j
0x867c	0xb665	;Ð¨
0x8685	0xb8e5	;ÓÄ
0x8686	0xb8e2	;ÓÁ
0x8687	0xb8e0	;Ó¿
0x868a	0x9ca5	;°A
0x868b	0xb8e3	;ÓÂ
0x868c	0x9caa	;°F
0x868d	0xb8dd	;Ó¼
0x868e	0xb8ec	;ÓË
0x8690	0xb8ee	;ÓÍ
0x8691	0xb8de	;Ó½
0x8693	0x9ca7	;°C
0x8694	0xb8ef	;ÓÎ
0x8695	0xb8ea	;ÓÉ
0x8696	0xb8dc	;Ó»
0x8697	0xb8e1	;ÓÀ
0x8698	0xb8eb	;ÓÊ
0x8699	0xb8e7	;ÓÆ
0x869a	0xb8e4	;ÓÃ
0x869c	0x9cac	;°H
0x869d	0xb8ed	;ÓÌ
0x869e	0xb8df	;Ó¾
0x86a1	0xb8e8	;ÓÇ
0x86a2	0xb8da	;Ó¹
0x86a3	0x9cab	;°G
0x86a4	0x9ca8	;°D
0x86a5	0xb8e6	;ÓÅ
0x86a7	0xb8e9	;ÓÈ
0x86a8	0xb8db	;Óº
0x86a9	0x9ca9	;°E
0x86aa	0x9ca6	;°B
0x86af	0x9f48	;³L
0x86b0	0xbc37	;×¥
0x86b1	0x9f47	;³K
0x86b3	0xbc41	;×¨
0x86b4	0xbc44	;×«
0x86b5	0x9f44	;³H
0x86b6	0x9f42	;³F
0x86b7	0xbc32	;×~
0x86b8	0xbc42	;×©
0x86b9	0xbc39	;×§
0x86ba	0xbc36	;×¤
0x86bb	0xbc45	;×¬
0x86bc	0xbc46	;×­
0x86bd	0xbc48	;×¯
0x86be	0xbc49	;×°
0x86bf	0xbc31	;×}
0x86c0	0x9f41	;³E
0x86c1	0xbc34	;×¢
0x86c2	0xbc33	;×¡
0x86c3	0xbc47	;×®
0x86c4	0x9f43	;³G
0x86c5	0xbc35	;×£
0x86c6	0x9f45	;³I
0x86c7	0x9f39	;³D
0x86c8	0xbc38	;×¦
0x86c9	0x9f49	;³M
0x86cb	0x9f46	;³J
0x86cc	0xbc43	;×ª
0x86d0	0xa198	;µñ
0x86d1	0xbfa4	;Û¿
0x86d3	0xbf99	;Û´
0x86d4	0xa195	;µî
0x86d6	0xc344	;ßç
0x86d7	0xbfa2	;Û½
0x86d8	0xbf96	;Û±
0x86d9	0xa193	;µì
0x86da	0xbf9b	;Û¶
0x86db	0xa196	;µï
0x86dc	0xbf9f	;Ûº
0x86dd	0xbf9d	;Û¸
0x86de	0xa199	;µò
0x86df	0xa192	;µë
0x86e2	0xbf97	;Û²
0x86e3	0xbf9a	;Ûµ
0x86e4	0xa197	;µð
0x86e6	0xbf98	;Û³
0x86e8	0xbfa3	;Û¾
0x86e9	0xbfa1	;Û¼
0x86ea	0xbf9c	;Û·
0x86eb	0xbf9e	;Û¹
0x86ec	0xbfa0	;Û»
0x86ed	0xa194	;µí
0x86f5	0xc345	;ßè
0x86f6	0xc34b	;ßî
0x86f7	0xc341	;ßä
0x86f8	0xc347	;ßê
0x86f9	0xa3c0	;¸º
0x86fa	0xc343	;ßæ
0x86fb	0xa3c6	;¸À
0x86fe	0xa3c5	;¸¿
0x8700	0xa3c4	;¸¾
0x8701	0xc34a	;ßí
0x8702	0xa3c7	;¸Á
0x8703	0xa3c8	;¸Â
0x8704	0xc339	;ßã
0x8705	0xc34d	;ßð
0x8706	0xa3c9	;¸Ã
0x8707	0xa3c3	;¸½
0x8708	0xa3c2	;¸¼
0x8709	0xc349	;ßì
0x870a	0xa3ca	;¸Ä
0x870b	0xc338	;ßâ
0x870c	0xc342	;ßå
0x870d	0xc34c	;ßï
0x870e	0xc348	;ßë
0x8711	0xc69c	;ãô
0x8712	0xc691	;ãé
0x8713	0xa3c1	;¸»
0x8718	0xa5f1	;»j
0x8719	0xc685	;ãÝ
0x871a	0xc69a	;ãò
0x871b	0xc686	;ãÞ
0x871c	0xa5ec	;»e
0x871e	0xc683	;ãÛ
0x8720	0xc68c	;ãä
0x8721	0xc684	;ãÜ
0x8722	0xa5ee	;»g
0x8723	0xc679	;ãÖ
0x8724	0xc699	;ãñ
0x8725	0xa5ef	;»h
0x8726	0xc696	;ãî
0x8727	0xc697	;ãï
0x8728	0xc67a	;ã×
0x8729	0xa5f4	;»m
0x872a	0xc68e	;ãæ
0x872c	0xc688	;ãà
0x872d	0xc68f	;ãç
0x872e	0xc682	;ãÚ
0x8730	0xc69b	;ãó
0x8731	0xc693	;ãë
0x8732	0xc68d	;ãå
0x8733	0xc678	;ãÕ
0x8734	0xa5f0	;»i
0x8735	0xc694	;ãì
0x8737	0xa5f3	;»l
0x8738	0xc698	;ãð
0x873a	0xc692	;ãê
0x873b	0xa5ed	;»f
0x873c	0xc690	;ãè
0x873e	0xc68a	;ãâ
0x873f	0xa5eb	;»d
0x8740	0xc681	;ãÙ
0x8741	0xc689	;ãá
0x8742	0xc695	;ãí
0x8743	0xc687	;ãß
0x8746	0xc68b	;ãã
0x874c	0xa7e9	;½Á
0x874d	0xc346	;ßé
0x874e	0xc99a	;ç²
0x874f	0xc9a3	;ç»
0x8750	0xc999	;ç±
0x8751	0xc995	;ç­
0x8752	0xc992	;çª
0x8753	0xa7ea	;½Â
0x8754	0xc990	;ç¨
0x8755	0xa5f2	;»k
0x8756	0xc989	;ç¡
0x8757	0xa7e8	;½À
0x8758	0xc98f	;ç§
0x8759	0xa7e7	;½¿
0x875a	0xc994	;ç¬
0x875b	0xc991	;ç©
0x875c	0xc9a1	;ç¹
0x875d	0xc99c	;ç´
0x875e	0xc996	;ç®
0x875f	0xc99b	;ç³
0x8760	0xa7e3	;½»
0x8761	0xc993	;ç«
0x8762	0xc9a6	;ç¾
0x8763	0xc98a	;ç¢
0x8764	0xc98b	;ç£
0x8765	0xc9a2	;çº
0x8766	0xa7e4	;½¼
0x8767	0xc9a7	;ç¿
0x8768	0xa7e6	;½¾
0x8769	0xc9a8	;çÀ
0x876a	0xc998	;ç°
0x876b	0xc680	;ãØ
0x876c	0xc99e	;ç¶
0x876d	0xc997	;ç¯
0x876e	0xc9a0	;ç¸
0x876f	0xc99d	;çµ
0x8773	0xc98e	;ç¦
0x8774	0xa7e1	;½¹
0x8775	0xc9a5	;ç½
0x8776	0xa7e2	;½º
0x8777	0xc98c	;ç¤
0x8778	0xa7e5	;½½
0x8779	0xccb1	;ëd
0x877a	0xc99f	;ç·
0x877b	0xc9a4	;ç¼
0x8781	0xccae	;ëa
0x8782	0xa7e0	;½¸
0x8783	0xa9a9	;¿À
0x8784	0xccb8	;ëk
0x8785	0xccb4	;ëg
0x8787	0xccb2	;ëe
0x8788	0xccad	;ë`
0x8789	0xccbc	;ëo
0x878d	0xa9ad	;¿Ä
0x878f	0xcca9	;ë\
0x8790	0xccb5	;ëh
0x8791	0xccb6	;ëi
0x8792	0xccac	;ë_
0x8793	0xccab	;ë^
0x8794	0xccb9	;ël
0x8796	0xccaf	;ëb
0x8797	0xccaa	;ë]
0x8798	0xccb0	;ëc
0x879a	0xccbb	;ën
0x879b	0xcca8	;ë[
0x879c	0xccba	;ëm
0x879d	0xccb7	;ëj
0x879e	0xa9ab	;¿Â
0x879f	0xa9aa	;¿Á
0x87a2	0xa9ac	;¿Ã
0x87a3	0xccb3	;ëf
0x87a4	0xcca7	;ðË
0x87aa	0xcf36	;îY
0x87ab	0xab52	;Á±
0x87ac	0xcf41	;î]
0x87ad	0xcf37	;îZ
0x87ae	0xcf45	;îa
0x87af	0xcf4b	;îg
0x87b0	0xcf39	;î\
0x87b2	0xcf54	;îp
0x87b3	0xab4f	;Á®
0x87b4	0xcf4e	;îj
0x87b5	0xcf43	;î_
0x87b6	0xcf4f	;îk
0x87b7	0xcf4a	;îf
0x87b8	0xcf51	;îm
0x87b9	0xcf42	;î^
0x87ba	0xab54	;Á³
0x87bb	0xab53	;Á²
0x87bc	0xcf44	;î`
0x87bd	0xcf52	;în
0x87be	0xcf35	;îX
0x87bf	0xcf50	;îl
0x87c0	0xab4d	;Á¬
0x87c2	0xcf48	;îd
0x87c3	0xcf47	;îc
0x87c4	0xcf4c	;îh
0x87c5	0xcf38	;î[
0x87c6	0xab51	;Á°
0x87c8	0xab55	;Á´
0x87c9	0xcf46	;îb
0x87ca	0xcf4d	;îi
0x87cb	0xab56	;Áµ
0x87cc	0xcf49	;îe
0x87d1	0xab4e	;Á­
0x87d2	0xab50	;Á¯
0x87d3	0xd149	;ðÇ
0x87d4	0xd147	;ðÅ
0x87d7	0xd14d	;ðÌ
0x87d8	0xd14b	;ðÉ
0x87d9	0xd14e	;ðÍ
0x87db	0xd139	;ð¾
0x87dc	0xd148	;ðÆ
0x87dd	0xd152	;ðÑ
0x87de	0xcf53	;îo
0x87df	0xd144	;ðÂ
0x87e0	0xac50	;ÂÏ
0x87e1	0xc98d	;ç¥
0x87e2	0xd138	;ð½
0x87e3	0xd14c	;ðÊ
0x87e4	0xd146	;ðÄ
0x87e5	0xd143	;ðÁ
0x87e6	0xd137	;ð¼
0x87e7	0xd136	;ð»
0x87e8	0xd151	;ðÐ
0x87ea	0xd142	;ðÀ
0x87eb	0xd141	;ð¿
0x87ec	0xac4e	;ÂÍ
0x87ed	0xd14a	;ðÈ
0x87ef	0xac4d	;ÂÌ
0x87f2	0xac4f	;ÂÎ
0x87f3	0xd145	;ðÃ
0x87f4	0xd150	;ðÏ
0x87f6	0xd2e8	;òÞ
0x87f7	0xd2e9	;òß
0x87f9	0xacf3	;ÃÉ
0x87fa	0xd2e6	;òÜ
0x87fb	0xacf0	;ÃÆ
0x87fc	0xd2ee	;òä
0x87fe	0xacf4	;ÃÊ
0x87ff	0xd2f0	;òæ
0x8800	0xd2e5	;òÛ
0x8801	0xd14f	;ðÎ
0x8802	0xd2f2	;òè
0x8803	0xd2e7	;òÝ
0x8805	0xacf1	;ÃÇ
0x8806	0xd2ed	;òã
0x8808	0xd2ef	;òå
0x8809	0xd2ea	;òà
0x880a	0xd2f1	;òç
0x880b	0xd2ec	;òâ
0x880c	0xd2eb	;òá
0x880d	0xacf2	;ÃÈ
0x8810	0xd492	;ôÅ
0x8811	0xd493	;ôÆ
0x8813	0xd495	;ôÈ
0x8814	0xadb8	;Ä®
0x8815	0xadb9	;Ä¯
0x8816	0xd496	;ôÉ
0x8817	0xd494	;ôÇ
0x8819	0xd491	;ôÄ
0x881b	0xd5b0	;öB
0x881c	0xd5b3	;öE
0x881d	0xd5af	;öA
0x881f	0xae36	;Äú
0x8820	0xd5b1	;öC
0x8821	0xae35	;Äù
0x8822	0xae34	;Äø
0x8823	0xae33	;Ä÷
0x8824	0xd5b2	;öD
0x8825	0xd69f	;÷Q
0x8826	0xd69d	;÷O
0x8828	0xd69c	;÷N
0x8829	0xd5ae	;ö@
0x882a	0xd69e	;÷P
0x882b	0xd5b4	;öF
0x882c	0xd69b	;÷M
0x882e	0xd764	;÷ù
0x882f	0xd735	;÷×
0x8830	0xd762	;÷÷
0x8831	0xaec6	;ÅÛ
0x8832	0xd763	;÷ø
0x8833	0xd765	;÷ú
0x8835	0xd7cc	;ø¿
0x8836	0xaee5	;Åú
0x8837	0xd7cb	;ø¾
0x8838	0xd7ca	;ø½
0x8839	0xaee6	;Åû
0x883b	0xaf36	;ÆZ
0x883c	0xd879	;ùn
0x883d	0xd896	;ù§
0x883e	0xd895	;ù¦
0x883f	0xd897	;ù¨
0x8840	0x94e5	;¦å
0x8841	0xb667	;Ðª
0x8843	0xb8f0	;ÓÏ
0x8844	0xb8f1	;ÓÐ
0x8848	0xbfa5	;ÛÀ
0x884a	0xd5b5	;öG
0x884b	0xd7cd	;øÀ
0x884c	0x94e6	;¦æ
0x884d	0x9a6b	;­l
0x884e	0xb668	;Ð«
0x8852	0xbc4a	;×±
0x8853	0x9f4a	;³N
0x8855	0xbfa7	;ÛÂ
0x8856	0xbfa6	;ÛÁ
0x8857	0xa19a	;µó
0x8859	0xa3cb	;¸Å
0x885a	0xc9a9	;çÁ
0x885b	0xa7eb	;½Ã
0x885d	0xa7ec	;½Ä
0x8861	0xa9ae	;¿Å
0x8862	0xaee7	;Åü
0x8863	0x94e7	;¦ç
0x8867	0xb669	;Ð¬
0x8868	0x986c	;ªí
0x8869	0xb66b	;Ð®
0x886a	0xb66a	;Ð­
0x886b	0x9a6c	;­m
0x886d	0xb8f2	;ÓÑ
0x886f	0xb8f9	;ÓØ
0x8870	0x9cad	;°I
0x8871	0xb8f7	;ÓÖ
0x8872	0xb8f5	;ÓÔ
0x8874	0xb8fc	;ÓÛ
0x8875	0xb8f3	;ÓÒ
0x8876	0xb8f4	;ÓÓ
0x8877	0x9cae	;°J
0x8879	0x9cb2	;°N
0x887c	0xb8fd	;ÓÜ
0x887d	0x9cb1	;°M
0x887e	0xb8fb	;ÓÚ
0x887f	0xb8f8	;Ó×
0x8880	0xb8f6	;ÓÕ
0x8881	0x9caf	;°K
0x8882	0x9cb0	;°L
0x8883	0xb8fa	;ÓÙ
0x8888	0x9f4c	;³P
0x8889	0xbc4b	;×²
0x888b	0x9f51	;³U
0x888c	0xbc61	;×Â
0x888d	0x9f50	;³T
0x888e	0xbc63	;×Ä
0x8891	0xbc51	;×¸
0x8892	0x9f4e	;³R
0x8893	0xbc62	;×Ã
0x8895	0xbc4c	;×³
0x8896	0x9f4f	;³S
0x8897	0xbc58	;×¿
0x8898	0xbc54	;×»
0x8899	0xbc56	;×½
0x889a	0xbc50	;×·
0x889b	0xbc57	;×¾
0x889e	0x9f4b	;³O
0x889f	0xbc53	;×º
0x88a1	0xbc52	;×¹
0x88a2	0xbc4e	;×µ
0x88a4	0xbc59	;×À
0x88a7	0xbc55	;×¼
0x88a8	0xbc4d	;×´
0x88aa	0xbc4f	;×¶
0x88ab	0x9f4d	;³Q
0x88ac	0xbc5a	;×Á
0x88b1	0xa19d	;µö
0x88b2	0xbfb2	;ÛÍ
0x88b6	0xbfae	;ÛÉ
0x88b7	0xbfb0	;ÛË
0x88b8	0xbfab	;ÛÆ
0x88b9	0xbfaa	;ÛÅ
0x88ba	0xbfa8	;ÛÃ
0x88bc	0xbfaf	;ÛÊ
0x88bd	0xbfb1	;ÛÌ
0x88be	0xbfad	;ÛÈ
0x88c0	0xbfac	;ÛÇ
0x88c1	0xa19b	;µô
0x88c2	0xa19c	;µõ
0x88c9	0xbfb4	;ÛÏ
0x88ca	0xa3d3	;¸Í
0x88cb	0xc34f	;ßò
0x88cc	0xc355	;ßø
0x88cd	0xc350	;ßó
0x88ce	0xc351	;ßô
0x88d0	0xc356	;ßù
0x88d2	0xa3d5	;¸Ï
0x88d4	0xa3cd	;¸Ç
0x88d5	0xa3d4	;¸Î
0x88d6	0xc34e	;ßñ
0x88d7	0xbfa9	;ÛÄ
0x88d8	0xa3d0	;¸Ê
0x88d9	0xa3ce	;¸È
0x88da	0xc354	;ß÷
0x88db	0xc353	;ßö
0x88dc	0xa3cf	;¸É
0x88dd	0xa3d1	;¸Ë
0x88de	0xc352	;ßõ
0x88df	0xa3cc	;¸Æ
0x88e1	0xa3d2	;¸Ì
0x88e7	0xc69e	;ãö
0x88e8	0xa5fb	;»t
0x88eb	0xc6a9	;äB
0x88ec	0xc6a8	;äA
0x88ee	0xc6a3	;ãû
0x88ef	0xa5fd	;»v
0x88f0	0xc6a7	;ä@
0x88f1	0xc69f	;ã÷
0x88f2	0xc6a0	;ãø
0x88f3	0xa5f5	;»n
0x88f4	0xa5f7	;»p
0x88f6	0xc6a5	;ãý
0x88f7	0xc69d	;ãõ
0x88f8	0xa5f9	;»r
0x88f9	0xa5f8	;»q
0x88fa	0xc6a1	;ãù
0x88fb	0xc6a6	;ãþ
0x88fc	0xc6a4	;ãü
0x88fd	0xa5fa	;»s
0x88fe	0xc6a2	;ãú
0x8901	0xbfb3	;ÛÎ
0x8902	0xa5f6	;»o
0x8905	0xc9aa	;çÂ
0x8906	0xc9b1	;çÉ
0x8907	0xa7ee	;½Æ
0x8909	0xc9b5	;çÍ
0x890a	0xa7f2	;½Ê
0x890b	0xc9ad	;çÅ
0x890c	0xc9ab	;çÃ
0x890e	0xc9b4	;çÌ
0x8910	0xa7ed	;½Å
0x8911	0xc9b3	;çË
0x8912	0xa7ef	;½Ç
0x8913	0xa7f0	;½È
0x8914	0xc9ac	;çÄ
0x8915	0xa7f1	;½É
0x8916	0xc9b2	;çÊ
0x8917	0xc9ae	;çÆ
0x8918	0xc9af	;çÇ
0x8919	0xc9b0	;çÈ
0x891a	0xa5fc	;»u
0x891e	0xccbd	;ëp
0x891f	0xccc9	;ë|
0x8921	0xa9b3	;¿Ê
0x8922	0xccc4	;ëw
0x8923	0xccc6	;ëy
0x8925	0xa9b1	;¿È
0x8926	0xccbe	;ëq
0x8927	0xccc2	;ëu
0x8929	0xccc5	;ëx
0x892a	0xa9af	;¿Æ
0x892b	0xa9b2	;¿É
0x892c	0xccc8	;ë{
0x892d	0xccc0	;ës
0x892e	0xccc1	;ët
0x892f	0xccc7	;ëz
0x8930	0xccbf	;ër
0x8931	0xccc3	;ëv
0x8932	0xa9b0	;¿Ç
0x8933	0xcf56	;îr
0x8935	0xcf55	;îq
0x8936	0xab58	;Á·
0x8937	0xcf61	;îw
0x8938	0xab5a	;Á¹
0x893b	0xab57	;Á¶
0x893c	0xcf57	;îs
0x893d	0xab61	;Áº
0x893e	0xcf58	;ît
0x8941	0xcf59	;îu
0x8942	0xcf62	;îx
0x8944	0xab59	;Á¸
0x8946	0xd157	;ðÖ
0x8949	0xd15a	;ðÙ
0x894b	0xd154	;ðÓ
0x894c	0xd156	;ðÕ
0x894f	0xd155	;ðÔ
0x8950	0xd158	;ð×
0x8951	0xd159	;ðØ
0x8952	0xcf5a	;îv
0x8953	0xd153	;ðÒ
0x8956	0xacf7	;ÃÍ
0x8957	0xd2f6	;òì
0x8958	0xd2f9	;òï
0x8959	0xd2fb	;òñ
0x895a	0xd2f4	;òê
0x895b	0xd2f5	;òë
0x895c	0xd2f8	;òî
0x895d	0xd2fa	;òð
0x895e	0xacf8	;ÃÎ
0x895f	0xacf6	;ÃÌ
0x8960	0xacf5	;ÃË
0x8961	0xd2f7	;òí
0x8962	0xd2f3	;òé
0x8963	0xd497	;ôÊ
0x8964	0xadba	;Ä°
0x8966	0xd498	;ôË
0x8969	0xd5b7	;öI
0x896a	0xae37	;Äû
0x896b	0xd5b9	;öK
0x896c	0xae38	;Äü
0x896d	0xd5b6	;öH
0x896e	0xd5b8	;öJ
0x896f	0xae93	;Å¨
0x8971	0xd6a0	;÷R
0x8972	0xae92	;Å§
0x8973	0xd768	;÷ý
0x8974	0xd767	;÷ü
0x8976	0xd766	;÷û
0x8979	0xd84d	;ùH
0x897a	0xd84e	;ùI
0x897b	0xd850	;ùK
0x897c	0xd84f	;ùJ
0x897e	0xb0ef	;ÊP
0x897f	0x94e8	;¦è
0x8981	0x9a6d	;­n
0x8982	0xbc64	;×Å
0x8983	0xa19e	;µ÷
0x8985	0xc357	;ßú
0x8986	0xac51	;ÂÐ
0x8988	0xd2fc	;òò
0x898b	0x965a	;¨£
0x898f	0x9f53	;³W
0x8993	0x9f52	;³V
0x8995	0xbfb5	;ÛÐ
0x8996	0xa19f	;µø
0x8997	0xbfb7	;ÛÒ
0x8998	0xbfb6	;ÛÑ
0x899b	0xc358	;ßû
0x899c	0xa3d6	;¸Ð
0x899d	0xc6aa	;äC
0x899e	0xc6ad	;äF
0x899f	0xc6ac	;äE
0x89a1	0xc6ab	;äD
0x89a2	0xc9b6	;çÎ
0x89a3	0xc9b8	;çÐ
0x89a4	0xc9b7	;çÏ
0x89a6	0xa9b5	;¿Ì
0x89aa	0xa9b4	;¿Ë
0x89ac	0xab62	;Á»
0x89ad	0xcf63	;îy
0x89ae	0xcf65	;î{
0x89af	0xcf64	;îz
0x89b2	0xac52	;ÂÑ
0x89b6	0xd330	;òô
0x89b7	0xd2fd	;òó
0x89b9	0xd499	;ôÌ
0x89ba	0xadbb	;Ä±
0x89bd	0xae39	;Äý
0x89be	0xd6a2	;÷T
0x89bf	0xd6a1	;÷S
0x89c0	0xaf37	;Æ[
0x89d2	0x9661	;¨¤
0x89d3	0xb66c	;Ð¯
0x89d4	0x9a6e	;­o
0x89d5	0xbc67	;×È
0x89d6	0xbc65	;×Æ
0x89d9	0xbc66	;×Ç
0x89da	0xbfb9	;ÛÔ
0x89db	0xbfba	;ÛÕ
0x89dc	0xc365	;àC
0x89dd	0xbfb8	;ÛÓ
0x89df	0xc359	;ßü
0x89e0	0xc363	;àA
0x89e1	0xc362	;à@
0x89e2	0xc364	;àB
0x89e3	0xa3d7	;¸Ñ
0x89e4	0xc361	;ßþ
0x89e5	0xc35a	;ßý
0x89e6	0xc366	;àD
0x89e8	0xc6b0	;äI
0x89e9	0xc6ae	;äG
0x89eb	0xc6af	;äH
0x89ec	0xc9bb	;çÓ
0x89ed	0xc9b9	;çÑ
0x89f0	0xc9ba	;çÒ
0x89f1	0xccca	;ë}
0x89f2	0xcf66	;î|
0x89f3	0xcf67	;î}
0x89f4	0xac53	;ÂÒ
0x89f6	0xd331	;òõ
0x89f7	0xd49a	;ôÍ
0x89f8	0xadbc	;Ä²
0x89fa	0xd5ba	;öL
0x89fb	0xd6a3	;÷U
0x89fc	0xae94	;Å©
0x89fe	0xd769	;÷þ
0x89ff	0xd851	;ùL
0x8a00	0x9662	;¨¥
0x8a02	0x9a70	;­q
0x8a03	0x9a71	;­r
0x8a04	0xb66d	;Ð°
0x8a07	0xb66e	;Ð±
0x8a08	0x9a6f	;­p
0x8a0a	0x9cb8	;°T
0x8a0c	0x9cb6	;°R
0x8a0e	0x9cb5	;°Q
0x8a0f	0x9cbc	;°X
0x8a10	0x9cb4	;°P
0x8a11	0x9cbd	;°Y
0x8a12	0xb930	;ÓÝ
0x8a13	0x9cba	;°V
0x8a15	0x9cb7	;°S
0x8a16	0x9cbb	;°W
