CODEPAGE 20000          ;CNS - Taiwan

CPINFO 2 0x3f 0x003f    ;DBCS CP;Default Char = Question Mark

MBTABLE	162

0x00	0x0000	;Null
0xe4d1	0xabac
0xe4d2	0xabad
0xe4d3	0xabae
0xe4d4	0xabaf
0xe4d5	0xabb0
0xe4d6	0xabb1
0xe4d7	0xabb2
0xe4d8	0xabb3
0xe4d9	0xabb4
0xe4da	0xabb5
0xe4db	0xabb6
0xe4dc	0xabb7
0xe4dd	0xabb8
0xe4de	0xabb9
0xe4df	0xabba
0xe4e0	0xabbb
0xe4e1	0xabbc
0xe4e2	0xabbd
0xe4e3	0xabbe
0xe4e4	0xabbf
0xe4e5	0xabc0
0xe4e6	0xabc1
0xe4e7	0xabc2
0xe4e8	0xabc3
0xe4e9	0xabc4
0xe4ea	0xabc5
0xe4eb	0xabc6
0xe4ec	0xabc7
0xe4ed	0xabc8
0xe4ee	0xabc9
0xe4ef	0xabca
0xe4f0	0xabcb
0xe4f1	0xabcc
0xe4f2	0xabcd
0xe4f3	0xabce
0xe4f4	0xabcf
0xe4f5	0xabd0
0xe4f6	0xabd1
0xe4f7	0xabd2
0xe4f8	0xabd3
0xe4f9	0xabd4
0xe4fa	0xabd5
0xe4fb	0xabd6
0xe4fc	0xabd7
0xe4fd	0xabd8
0xe4fe	0xabd9
0xe4ff	0xabda
0xe500	0xabdb
0xe501	0xabdc
0xe502	0xabdd
0xe503	0xabde
0xe504	0xabdf
0xe505	0xabe0
0xe506	0xabe1
0xe507	0xabe2
0xe508	0xabe3
0xe509	0xabe4
0xe50a	0xabe5
0xe50b	0xabe6
0xe50c	0xabe7
0xe50d	0xabe8
0xe50e	0xabe9
0xe50f	0xabea
0xe510	0xabeb
0xe511	0xabec
0xe512	0xabed
0xe513	0xabee
0xe514	0xabef
0xe515	0xabf0
0xe516	0xabf1
0xe517	0xabf2
0xe518	0xabf3
0xe519	0xabf4
0xe51a	0xabf5
0xe51b	0xabf6
0xe51c	0xabf7
0xe51d	0xabf8
0xe51e	0xabf9
0xe51f	0xabfa
0xe520	0xabfb
0xe521	0xabfc
0xe522	0xabfd
0xe523	0xabfe
0xe524	0xaca1
0xe525	0xaca2
0xe526	0xaca3
0xe527	0xaca4
0xe528	0xaca5
0xe529	0xaca6
0xe52a	0xaca7
0xe52b	0xaca8
0xe52c	0xaca9
0xe52d	0xacaa
0xe52e	0xacab
0xe52f	0xacac
0xe530	0xacad
0xe531	0xacae
0xe532	0xacaf
0xe533	0xacb0
0xe534	0xacb1
0xe535	0xacb2
0xe536	0xacb3
0xe537	0xacb4
0xe538	0xacb5
0xe539	0xacb6
0xe53a	0xacb7
0xe53b	0xacb8
0xe53c	0xacb9
0xe53d	0xacba
0xe53e	0xacbb
0xe53f	0xacbc
0xe540	0xacbd
0xe541	0xacbe
0xe542	0xacbf
0xe543	0xacc0
0xe544	0xacc1
0xe545	0xacc2
0xe546	0xacc3
0xe547	0xacc4
0xe548	0xacc5
0xe549	0xacc6
0xe54a	0xacc7
0xe54b	0xacc8
0xe54c	0xacc9
0xe54d	0xacca
0xe54e	0xaccb
0xe54f	0xaccc
0xe550	0xaccd
0xe551	0xacce
0xe552	0xaccf
0xe553	0xacd0
0xe554	0xacd1
0xe555	0xacd2
0xe556	0xacd3
0xe557	0xacd4
0xe558	0xacd5
0xe559	0xacd6
0xe55a	0xacd7
0xe55b	0xacd8
0xe55c	0xacd9
0xe55d	0xacda
0xe55e	0xacdb
0xe55f	0xacdc
0xe560	0xacdd
0xe561	0xacde
0xe562	0xacdf
0xe563	0xace0
0xe564	0xace1
0xe565	0xace2
0xe566	0xace3
0xe567	0xace4
0xe568	0xace5
0xe569	0xace6
0xe56a	0xace7
0xe56b	0xace8
0xe56c	0xace9
0xe56d	0xacea
0xe56e	0xaceb
0xe56f	0xacec
0xe570	0xaced
0xe571	0xacee
0xe572	0xacef
0xe573	0xacf0
0xe574	0xacf1
0xe575	0xacf2
0xe576	0xacf3
0xe577	0xacf4
0xe578	0xacf5
0xe579	0xacf6
0xe57a	0xacf7
0xe57b	0xacf8
0xe57c	0xacf9
0xe57d	0xacfa
0xe57e	0xacfb
0xe57f	0xacfc
0xe580	0xacfd
0xe581	0xacfe
0xe582	0xada1
0xe583	0xada2
0xe584	0xada3
0xe585	0xada4
0xe586	0xada5
0xe587	0xada6
0xe588	0xada7
0xe589	0xada8
0xe58a	0xada9
0xe58b	0xadaa
0xe58c	0xadab
0xe58d	0xadac
0xe58e	0xadad
0xe58f	0xadae
0xe590	0xadaf
0xe591	0xadb0
0xe592	0xadb1
0xe593	0xadb2
0xe594	0xadb3
0xe595	0xadb4
0xe596	0xadb5
0xe597	0xadb6
0xe598	0xadb7
0xe599	0xadb8
0xe59a	0xadb9
0xe59b	0xadba
0xe59c	0xadbb
0xe59d	0xadbc
0xe59e	0xadbd
0xe59f	0xadbe
0xe5a0	0xadbf
0xe5a1	0xadc0
0xe5a2	0xadc1
0xe5a3	0xadc2
0xe5a4	0xadc3
0xe5a5	0xadc4
0xe5a6	0xadc5
0xe5a7	0xadc6
0xe5a8	0xadc7
0xe5a9	0xadc8
0xe5aa	0xadc9
0xe5ab	0xadca
0xe5ac	0xadcb
0xe5ad	0xadcc
0xe5ae	0xadcd
0xe5af	0xadce
0xe5b0	0xadcf
0xe5b1	0xadd0
0xe5b2	0xadd1
0xe5b3	0xadd2
0xe5b4	0xadd3
0xe5b5	0xadd4
0xe5b6	0xadd5
0xe5b7	0xadd6
0xe5b8	0xadd7
0xe5b9	0xadd8
0xe5ba	0xadd9
0xe5bb	0xadda
0xe5bc	0xaddb
0xe5bd	0xaddc
0xe5be	0xaddd
0xe5bf	0xadde
0xe5c0	0xaddf
0xe5c1	0xade0
0xe5c2	0xade1
0xe5c3	0xade2
0xe5c4	0xade3
0xe5c5	0xade4
0xe5c6	0xade5
0xe5c7	0xade6
0xe5c8	0xade7
0xe5c9	0xade8
0xe5ca	0xade9
0xe5cb	0xadea
0xe5cc	0xadeb
0xe5cd	0xadec
0xe5ce	0xaded
0xe5cf	0xadee
0xe5d0	0xadef
0xe5d1	0xadf0
0xe5d2	0xadf1
0xe5d3	0xadf2
0xe5d4	0xadf3
0xe5d5	0xadf4
0xe5d6	0xadf5
0xe5d7	0xadf6
0xe5d8	0xadf7
0xe5d9	0xadf8
0xe5da	0xadf9
0xe5db	0xadfa
0xe5dc	0xadfb
0xe5dd	0xadfc
0xe5de	0xadfd
0xe5df	0xadfe
0xe5e0	0xaea1
0xe5e1	0xaea2
0xe5e2	0xaea3
0xe5e3	0xaea4
0xe5e4	0xaea5
0xe5e5	0xaea6
0xe5e6	0xaea7
0xe5e7	0xaea8
0xe5e8	0xaea9
0xe5e9	0xaeaa
0xe5ea	0xaeab
0xe5eb	0xaeac
0xe5ec	0xaead
0xe5ed	0xaeae
0xe5ee	0xaeaf
0xe5ef	0xaeb0
0xe5f0	0xaeb1
0xe5f1	0xaeb2
0xe5f2	0xaeb3
0xe5f3	0xaeb4
0xe5f4	0xaeb5
0xe5f5	0xaeb6
0xe5f6	0xaeb7
0xe5f7	0xaeb8
0xe5f8	0xaeb9
0xe5f9	0xaeba
0xe5fa	0xaebb
0xe5fb	0xaebc
0xe5fc	0xaebd
0xe5fd	0xaebe
0xe5fe	0xaebf
0xe5ff	0xaec0
0xe600	0xaec1
0xe601	0xaec2
0xe602	0xaec3
0xe603	0xaec4
0xe604	0xaec5
0xe605	0xaec6
0xe606	0xaec7
0xe607	0xaec8
0xe608	0xaec9
0xe609	0xaeca
0xe60a	0xaecb
0xe60b	0xaecc
0xe60c	0xaecd
0xe60d	0xaece
0xe60e	0xaecf
0xe60f	0xaed0
0xe610	0xaed1
0xe611	0xaed2
0xe612	0xaed3
0xe613	0xaed4
0xe614	0xaed5
0xe615	0xaed6
0xe616	0xaed7
0xe617	0xaed8
0xe618	0xaed9
0xe619	0xaeda
0xe61a	0xaedb
0xe61b	0xaedc
0xe61c	0xaedd
0xe61d	0xaede
0xe61e	0xaedf
0xe61f	0xaee0
0xe620	0xaee1
0xe621	0xaee2
0xe622	0xaee3
0xe623	0xaee4
0xe624	0xaee5
0xe625	0xaee6
0xe626	0xaee7
0xe627	0xaee8
0xe628	0xaee9
0xe629	0xaeea
0xe62a	0xaeeb
0xe62b	0xaeec
0xe62c	0xaeed
0xe62d	0xaeee
0xe62e	0xaeef
0xe62f	0xaef0
0xe630	0xaef1
0xe631	0xaef2
0xe632	0xaef3
0xe633	0xaef4
0xe634	0xaef5
0xe635	0xaef6
0xe636	0xaef7
0xe637	0xaef8
0xe638	0xaef9
0xe639	0xaefa
0xe63a	0xaefb
0xe63b	0xaefc
0xe63c	0xaefd
0xe63d	0xaefe
0xe63e	0xafa1
0xe63f	0xafa2
0xe640	0xafa3
0xe641	0xafa4
0xe642	0xafa5
0xe643	0xafa6
0xe644	0xafa7
0xe645	0xafa8
0xe646	0xafa9
0xe647	0xafaa
0xe648	0xafab
0xe649	0xafac
0xe64a	0xafad
0xe64b	0xafae
0xe64c	0xafaf
0xe64d	0xafb0
0xe64e	0xafb1
0xe64f	0xafb2
0xe650	0xafb3
0xe651	0xafb4
0xe652	0xafb5
0xe653	0xafb6
0xe654	0xafb7
0xe655	0xafb8
0xe656	0xafb9
0xe657	0xafba
0xe658	0xafbb
0xe659	0xafbc
0xe65a	0xafbd
0xe65b	0xafbe
0xe65c	0xafbf
0xe65d	0xafc0
0xe65e	0xafc1
0xe65f	0xafc2
0xe660	0xafc3
0xe661	0xafc4
0xe662	0xafc5
0xe663	0xafc6
0xe664	0xafc7
0xe665	0xafc8
0xe666	0xafc9
0xe667	0xafca
0xe668	0xafcb
0xe669	0xafcc
0xe66a	0xafcd
0xe66b	0xafce
0xe66c	0xafcf
0xe66d	0xafd0
0xe66e	0xafd1
0xe66f	0xafd2
0xe670	0xafd3
0xe671	0xafd4
0xe672	0xafd5
0xe673	0xafd6
0xe674	0xafd7
0xe675	0xafd8
0xe676	0xafd9
0xe677	0xafda
0xe678	0xafdb
0xe679	0xafdc
0xe67a	0xafdd
0xe67b	0xafde
0xe67c	0xafdf
0xe67d	0xafe0
0xe67e	0xafe1
0xe67f	0xafe2
0xe680	0xafe3
0xe681	0xafe4
0xe682	0xafe5
0xe683	0xafe6
0xe684	0xafe7
0xe685	0xafe8
0xe686	0xafe9
0xe687	0xafea
0xe688	0xafeb
0xe689	0xafec
0xe68a	0xafed
0xe68b	0xafee
0xe68c	0xafef
0xe68d	0xaff0
0xe68e	0xaff1
0xe68f	0xaff2
0xe690	0xaff3
0xe691	0xaff4
0xe692	0xaff5
0xe693	0xaff6
0xe694	0xaff7
0xe695	0xaff8
0xe696	0xaff9
0xe697	0xaffa
0xe698	0xaffb
0xe699	0xaffc
0xe69a	0xaffd
0xe69b	0xaffe
0xe69c	0xb0a1
0xe69d	0xb0a2
0xe69e	0xb0a3
0xe69f	0xb0a4
0xe6a0	0xb0a5
0xe6a1	0xb0a6
0xe6a2	0xb0a7
0xe6a3	0xb0a8
0xe6a4	0xb0a9
0xe6a5	0xb0aa
0xe6a6	0xb0ab
0xe6a7	0xb0ac
0xe6a8	0xb0ad
0xe6a9	0xb0ae
0xe6aa	0xb0af
0xe6ab	0xb0b0
0xe6ac	0xb0b1
0xe6ad	0xb0b2
0xe6ae	0xb0b3
0xe6af	0xb0b4
0xe6b0	0xb0b5
0xe6b1	0xb0b6
0xe6b2	0xb0b7
0xe6b3	0xb0b8
0xe6b4	0xb0b9
0xe6b5	0xb0ba
0xe6b6	0xb0bb
0xe6b7	0xb0bc
0xe6b8	0xb0bd
0xe6b9	0xb0be
0xe6ba	0xb0bf
0xe6bb	0xb0c0
0xe6bc	0xb0c1
0xe6bd	0xb0c2
0xe6be	0xb0c3
0xe6bf	0xb0c4
0xe6c0	0xb0c5
0xe6c1	0xb0c6
0xe6c2	0xb0c7
0xe6c3	0xb0c8
0xe6c4	0xb0c9
0xe6c5	0xb0ca
0xe6c6	0xb0cb
0xe6c7	0xb0cc
0xe6c8	0xb0cd
0xe6c9	0xb0ce
0xe6ca	0xb0cf
0xe6cb	0xb0d0
0xe6cc	0xb0d1
0xe6cd	0xb0d2
0xe6ce	0xb0d3
0xe6cf	0xb0d4
0xe6d0	0xb0d5
0xe6d1	0xb0d6
0xe6d2	0xb0d7
0xe6d3	0xb0d8
0xe6d4	0xb0d9
0xe6d5	0xb0da
0xe6d6	0xb0db
0xe6d7	0xb0dc
0xe6d8	0xb0dd
0xe6d9	0xb0de
0xe6da	0xb0df
0xe6db	0xb0e0
0xe6dc	0xb0e1
0xe6dd	0xb0e2
0xe6de	0xb0e3
0xe6df	0xb0e4
0xe6e0	0xb0e5
0xe6e1	0xb0e6
0xe6e2	0xb0e7
0xe6e3	0xb0e8
0xe6e4	0xb0e9
0xe6e5	0xb0ea
0xe6e6	0xb0eb
0xe6e7	0xb0ec
0xe6e8	0xb0ed
0xe6e9	0xb0ee
0xe6ea	0xb0ef
0xe6eb	0xb0f0
0xe6ec	0xb0f1
0xe6ed	0xb0f2
0xe6ee	0xb0f3
0xe6ef	0xb0f4
0xe6f0	0xb0f5
0xe6f1	0xb0f6
0xe6f2	0xb0f7
0xe6f3	0xb0f8
0xe6f4	0xb0f9
0xe6f5	0xb0fa
0xe6f6	0xb0fb
0xe6f7	0xb0fc
0xe6f8	0xb0fd
0xe6f9	0xb0fe
0xe6fa	0xb1a1
0xe6fb	0xb1a2
0xe6fc	0xb1a3
0xe6fd	0xb1a4
0xe6fe	0xb1a5
0xe6ff	0xb1a6
0xe700	0xb1a7
0xe701	0xb1a8
0xe702	0xb1a9
0xe703	0xb1aa
0xe704	0xb1ab
0xe705	0xb1ac
0xe706	0xb1ad
0xe707	0xb1ae
0xe708	0xb1af
0xe709	0xb1b0
0xe70a	0xb1b1
0xe70b	0xb1b2
0xe70c	0xb1b3
0xe70d	0xb1b4
0xe70e	0xb1b5
0xe70f	0xb1b6
0xe710	0xb1b7
0xe711	0xb1b8
0xe712	0xb1b9
0xe713	0xb1ba
0xe714	0xb1bb
0xe715	0xb1bc
0xe716	0xb1bd
0xe717	0xb1be
0xe718	0xb1bf
0xe719	0xb1c0
0xe71a	0xb1c1
0xe71b	0xb1c2
0xe71c	0xb1c3
0xe71d	0xb1c4
0xe71e	0xb1c5
0xe71f	0xb1c6
0xe720	0xb1c7
0xe721	0xb1c8
0xe722	0xb1c9
0xe723	0xb1ca
0xe724	0xb1cb
0xe725	0xb1cc
0xe726	0xb1cd
0xe727	0xb1ce
0xe728	0xb1cf
0xe729	0xb1d0
0xe72a	0xb1d1
0xe72b	0xb1d2
0xe72c	0xb1d3
0xe72d	0xb1d4
0xe72e	0xb1d5
0xe72f	0xb1d6
0xe730	0xb1d7
0xe731	0xb1d8
0xe732	0xb1d9
0xe733	0xb1da
0xe734	0xb1db
0xe735	0xb1dc
0xe736	0xb1dd
0xe737	0xb1de
0xe738	0xb1df
0xe739	0xb1e0
0xe73a	0xb1e1
0xe73b	0xb1e2
0xe73c	0xb1e3
0xe73d	0xb1e4
0xe73e	0xb1e5
0xe73f	0xb1e6
0xe740	0xb1e7
0xe741	0xb1e8
0xe742	0xb1e9
0xe743	0xb1ea
0xe744	0xb1eb
0xe745	0xb1ec
0xe746	0xb1ed
0xe747	0xb1ee
0xe748	0xb1ef
0xe749	0xb1f0
0xe74a	0xb1f1
0xe74b	0xb1f2
0xe74c	0xb1f3
0xe74d	0xb1f4
0xe74e	0xb1f5
0xe74f	0xb1f6
0xe750	0xb1f7
0xe751	0xb1f8
0xe752	0xb1f9
0xe753	0xb1fa
0xe754	0xb1fb
0xe755	0xb1fc
0xe756	0xb1fd
0xe757	0xb1fe
0xe758	0xb2a1
0xe759	0xb2a2
0xe75a	0xb2a3
0xe75b	0xb2a4
0xe75c	0xb2a5
0xe75d	0xb2a6
0xe75e	0xb2a7
0xe75f	0xb2a8
0xe760	0xb2a9
0xe761	0xb2aa
0xe762	0xb2ab
0xe763	0xb2ac
0xe764	0xb2ad
0xe765	0xb2ae
0xe766	0xb2af
0xe767	0xb2b0
0xe768	0xb2b1
0xe769	0xb2b2
0xe76a	0xb2b3
0xe76b	0xb2b4
0xe76c	0xb2b5
0xe76d	0xb2b6
0xe76e	0xb2b7
0xe76f	0xb2b8
0xe770	0xb2b9
0xe771	0xb2ba
0xe772	0xb2bb
0xe773	0xb2bc
0xe774	0xb2bd
0xe775	0xb2be
0xe776	0xb2bf
0xe777	0xb2c0
0xe778	0xb2c1
0xe779	0xb2c2
0xe77a	0xb2c3
0xe77b	0xb2c4
0xe77c	0xb2c5
0xe77d	0xb2c6
0xe77e	0xb2c7
0xe77f	0xb2c8
0xe780	0xb2c9
0xe781	0xb2ca
0xe782	0xb2cb
0xe783	0xb2cc
0xe784	0xb2cd
0xe785	0xb2ce
0xe786	0xb2cf
0xe787	0xb2d0
0xe788	0xb2d1
0xe789	0xb2d2
0xe78a	0xb2d3
0xe78b	0xb2d4
0xe78c	0xb2d5
0xe78d	0xb2d6
0xe78e	0xb2d7
0xe78f	0xb2d8
0xe790	0xb2d9
0xe791	0xb2da
0xe792	0xb2db
0xe793	0xb2dc
0xe794	0xb2dd
0xe795	0xb2de
0xe796	0xb2df
0xe797	0xb2e0
0xe798	0xb2e1
0xe799	0xb2e2
0xe79a	0xb2e3
0xe79b	0xb2e4
0xe79c	0xb2e5
0xe79d	0xb2e6
0xe79e	0xb2e7
0xe79f	0xb2e8
0xe7a0	0xb2e9
0xe7a1	0xb2ea
0xe7a2	0xb2eb
0xe7a3	0xb2ec
0xe7a4	0xb2ed
0xe7a5	0xb2ee
0xe7a6	0xb2ef
0xe7a7	0xb2f0
0xe7a8	0xb2f1
0xe7a9	0xb2f2
0xe7aa	0xb2f3
0xe7ab	0xb2f4
0xe7ac	0xb2f5
0xe7ad	0xb2f6
0xe7ae	0xb2f7
0xe7af	0xb2f8
0xe7b0	0xb2f9
0xe7b1	0xb2fa
0xe7b2	0xb2fb
0xe7b3	0xb2fc
0xe7b4	0xb2fd
0xe7b5	0xb2fe
0xe7b6	0xb3a1
0xe7b7	0xb3a2
0xe7b8	0xb3a3
0xe7b9	0xb3a4
0xe7ba	0xb3a5
0xe7bb	0xb3a6
0xe7bc	0xb3a7
0xe7bd	0xb3a8
0xe7be	0xb3a9
0xe7bf	0xb3aa
0xe7c0	0xb3ab
0xe7c1	0xb3ac
0xe7c2	0xb3ad
0xe7c3	0xb3ae
0xe7c4	0xb3af
0xe7c5	0xb3b0
0xe7c6	0xb3b1
0xe7c7	0xb3b2
0xe7c8	0xb3b3
0xe7c9	0xb3b4
0xe7ca	0xb3b5
0xe7cb	0xb3b6
0xe7cc	0xb3b7
0xe7cd	0xb3b8
0xe7ce	0xb3b9
0xe7cf	0xb3ba
0xe7d0	0xb3bb
0xe7d1	0xb3bc
0xe7d2	0xb3bd
0xe7d3	0xb3be
0xe7d4	0xb3bf
0xe7d5	0xb3c0
0xe7d6	0xb3c1
0xe7d7	0xb3c2
0xe7d8	0xb3c3
0xe7d9	0xb3c4
0xe7da	0xb3c5
0xe7db	0xb3c6
0xe7dc	0xb3c7
0xe7dd	0xb3c8
0xe7de	0xb3c9
0xe7df	0xb3ca
0xe7e0	0xb3cb
0xe7e1	0xb3cc
0xe7e2	0xb3cd
0xe7e3	0xb3ce
0xe7e4	0xb3cf
0xe7e5	0xb3d0
0xe7e6	0xb3d1
0xe7e7	0xb3d2
0xe7e8	0xb3d3
0xe7e9	0xb3d4
0xe7ea	0xb3d5
0xe7eb	0xb3d6
0xe7ec	0xb3d7
0xe7ed	0xb3d8
0xe7ee	0xb3d9
0xe7ef	0xb3da
0xe7f0	0xb3db
0xe7f1	0xb3dc
0xe7f2	0xb3dd
0xe7f3	0xb3de
0xe7f4	0xb3df
0xe7f5	0xb3e0
0xe7f6	0xb3e1
0xe7f7	0xb3e2
0xe7f8	0xb3e3
0xe7f9	0xb3e4
0xe7fa	0xb3e5
0xe7fb	0xb3e6
0xe7fc	0xb3e7
0xe7fd	0xb3e8
0xe7fe	0xb3e9
0xe7ff	0xb3ea
0xe800	0xb3eb
0xe801	0xb3ec
0xe802	0xb3ed
0xe803	0xb3ee
0xe804	0xb3ef
0xe805	0xb3f0
0xe806	0xb3f1
0xe807	0xb3f2
0xe808	0xb3f3
0xe809	0xb3f4
0xe80a	0xb3f5
0xe80b	0xb3f6
0xe80c	0xb3f7
0xe80d	0xb3f8
0xe80e	0xb3f9
0xe80f	0xb3fa
0xe810	0xb3fb
0xe811	0xb3fc
0xe812	0xb3fd
0xe813	0xb3fe
0xe814	0xb4a1
0xe815	0xb4a2
0xe816	0xb4a3
0xe817	0xb4a4
0xe818	0xb4a5
0xe819	0xb4a6
0xe81a	0xb4a7
0xe81b	0xb4a8
0xe81c	0xb4a9
0xe81d	0xb4aa
0xe81e	0xb4ab
0xe81f	0xb4ac
0xe820	0xb4ad
0xe821	0xb4ae
0xe822	0xb4af
0xe823	0xb4b0
0xe824	0xb4b1
0xe825	0xb4b2
0xe826	0xb4b3
0xe827	0xb4b4
0xe828	0xb4b5
0xe829	0xb4b6
0xe82a	0xb4b7
0xe82b	0xb4b8
0xe82c	0xb4b9
0xe82d	0xb4ba
0xe82e	0xb4bb
0xe82f	0xb4bc
0xe830	0xb4bd
0xe831	0xb4be
0xe832	0xb4bf
0xe833	0xb4c0
0xe834	0xb4c1
0xe835	0xb4c2
0xe836	0xb4c3
0xe837	0xb4c4
0xe838	0xb4c5
0xe839	0xb4c6
0xe83a	0xb4c7
0xe83b	0xb4c8
0xe83c	0xb4c9
0xe83d	0xb4ca
0xe83e	0xb4cb
0xe83f	0xb4cc
0xe840	0xb4cd
0xe841	0xb4ce
0xe842	0xb4cf
0xe843	0xb4d0
0xe844	0xb4d1
0xe845	0xb4d2
0xe846	0xb4d3
0xe847	0xb4d4
0xe848	0xb4d5
0xe849	0xb4d6
0xe84a	0xb4d7
0xe84b	0xb4d8
0xe84c	0xb4d9
0xe84d	0xb4da
0xe84e	0xb4db
0xe84f	0xb4dc
0xe850	0xb4dd
0xe851	0xb4de
0xe852	0xb4df
0xe853	0xb4e0
0xe854	0xb4e1
0xe855	0xb4e2
0xe856	0xb4e3
0xe857	0xb4e4
0xe858	0xb4e5
0xe859	0xb4e6
0xe85a	0xb4e7
0xe85b	0xb4e8
0xe85c	0xb4e9
0xe85d	0xb4ea
0xe85e	0xb4eb
0xe85f	0xb4ec
0xe860	0xb4ed
0xe861	0xb4ee
0xe862	0xb4ef
0xe863	0xb4f0
0xe864	0xb4f1
0xe865	0xb4f2
0xe866	0xb4f3
0xe867	0xb4f4
0xe868	0xb4f5
0xe869	0xb4f6
0xe86a	0xb4f7
0xe86b	0xb4f8
0xe86c	0xb4f9
0xe86d	0xb4fa
0xe86e	0xb4fb
0xe86f	0xb4fc
0xe870	0xb4fd
0xe871	0xb4fe
0xe872	0xb5a1
0xe873	0xb5a2
0xe874	0xb5a3
0xe875	0xb5a4
0xe876	0xb5a5
0xe877	0xb5a6
0xe878	0xb5a7
0xe879	0xb5a8
0xe87a	0xb5a9
0xe87b	0xb5aa
0xe87c	0xb5ab
0xe87d	0xb5ac
0xe87e	0xb5ad
0xe87f	0xb5ae
0xe880	0xb5af
0xe881	0xb5b0
0xe882	0xb5b1
0xe883	0xb5b2
0xe884	0xb5b3
0xe885	0xb5b4
0xe886	0xb5b5
0xe887	0xb5b6
0xe888	0xb5b7
0xe889	0xb5b8
0xe88a	0xb5b9
0xe88b	0xb5ba
0xe88c	0xb5bb
0xe88d	0xb5bc
0xe88e	0xb5bd
0xe88f	0xb5be
0xe890	0xb5bf
0xe891	0xb5c0
0xe892	0xb5c1
0xe893	0xb5c2
0xe894	0xb5c3
0xe895	0xb5c4
0xe896	0xb5c5
0xe897	0xb5c6
0xe898	0xb5c7
0xe899	0xb5c8
0xe89a	0xb5c9
0xe89b	0xb5ca
0xe89c	0xb5cb
0xe89d	0xb5cc
0xe89e	0xb5cd
0xe89f	0xb5ce
0xe8a0	0xb5cf
0xe8a1	0xb5d0
0xe8a2	0xb5d1
0xe8a3	0xb5d2
0xe8a4	0xb5d3
0xe8a5	0xb5d4
0xe8a6	0xb5d5
0xe8a7	0xb5d6
0xe8a8	0xb5d7
0xe8a9	0xb5d8
0xe8aa	0xb5d9
0xe8ab	0xb5da
0xe8ac	0xb5db
0xe8ad	0xb5dc
0xe8ae	0xb5dd
0xe8af	0xb5de
0xe8b0	0xb5df
0xe8b1	0xb5e0
0xe8b2	0xb5e1
0xe8b3	0xb5e2
0xe8b4	0xb5e3
0xe8b5	0xb5e4
0xe8b6	0xb5e5
0xe8b7	0xb5e6
0xe8b8	0xb5e7
0xe8b9	0xb5e8
0xe8ba	0xb5e9
0xe8bb	0xb5ea
0xe8bc	0xb5eb
0xe8bd	0xb5ec
0xe8be	0xb5ed
0xe8bf	0xb5ee
0xe8c0	0xb5ef
0xe8c1	0xb5f0
0xe8c2	0xb5f1
0xe8c3	0xb5f2
0xe8c4	0xb5f3
0xe8c5	0xb5f4
0xe8c6	0xb5f5
0xe8c7	0xb5f6
0xe8c8	0xb5f7
0xe8c9	0xb5f8
0xe8ca	0xb5f9
0xe8cb	0xb5fa
0xe8cc	0xb5fb
0xe8cd	0xb5fc
0xe8ce	0xb5fd
0xe8cf	0xb5fe
0xe8d0	0xb6a1
0xe8d1	0xb6a2
0xe8d2	0xb6a3
0xe8d3	0xb6a4
0xe8d4	0xb6a5
0xe8d5	0xb6a6
0xe8d6	0xb6a7
0xe8d7	0xb6a8
0xe8d8	0xb6a9
0xe8d9	0xb6aa
0xe8da	0xb6ab
0xe8db	0xb6ac
0xe8dc	0xb6ad
0xe8dd	0xb6ae
0xe8de	0xb6af
0xe8df	0xb6b0
0xe8e0	0xb6b1
0xe8e1	0xb6b2
0xe8e2	0xb6b3
0xe8e3	0xb6b4
0xe8e4	0xb6b5
0xe8e5	0xb6b6
0xe8e6	0xb6b7
0xe8e7	0xb6b8
0xe8e8	0xb6b9
0xe8e9	0xb6ba
0xe8ea	0xb6bb
0xe8eb	0xb6bc
0xe8ec	0xb6bd
0xe8ed	0xb6be
0xe8ee	0xb6bf
0xe8ef	0xb6c0
0xe8f0	0xb6c1
0xe8f1	0xb6c2
0xe8f2	0xb6c3
0xe8f3	0xb6c4
0xe8f4	0xb6c5
0xe8f5	0xb6c6
0xe8f6	0xb6c7
0xe8f7	0xb6c8
0xe8f8	0xb6c9
0xe8f9	0xb6ca
0xe8fa	0xb6cb
0xe8fb	0xb6cc
0xe8fc	0xb6cd
0xe8fd	0xb6ce
0xe8fe	0xb6cf
0xe8ff	0xb6d0
0xe900	0xb6d1
0xe901	0xb6d2
0xe902	0xb6d3
0xe903	0xb6d4
0xe904	0xb6d5
0xe905	0xb6d6
0xe906	0xb6d7
0xe907	0xb6d8
0xe908	0xb6d9
0xe909	0xb6da
0xe90a	0xb6db
0xe90b	0xb6dc
0xe90c	0xb6dd
0xe90d	0xb6de
0xe90e	0xb6df
0xe90f	0xb6e0
0xe910	0xb6e1
0xe911	0xb6e2
0xe912	0xb6e3
0xe913	0xb6e4
0xe914	0xb6e5
0xe915	0xb6e6
0xe916	0xb6e7
0xe917	0xb6e8
0xe918	0xb6e9
0xe919	0xb6ea
0xe91a	0xb6eb
0xe91b	0xb6ec
0xe91c	0xb6ed
0xe91d	0xb6ee
0xe91e	0xb6ef
0xe91f	0xb6f0
0xe920	0xb6f1
0xe921	0xb6f2
0xe922	0xb6f3
0xe923	0xb6f4
0xe924	0xb6f5
0xe925	0xb6f6
0xe926	0xb6f7
0xe927	0xb6f8
0xe928	0xb6f9
0xe929	0xb6fa
0xe92a	0xb6fb
0xe92b	0xb6fc
0xe92c	0xb6fd
