# Fractional UCA Table, generated from standard UCA
# 2006-06-10, 20:18:04 GMT [MD]
# VERSION: UCA=5.0.0, UCD=5.0.0
# Copyright (c) 1991-2006 Unicode, Inc.

# Generated processed version, as described in ICU design document.
# NOTES
#  - Bugs in UCA data are NOT FIXED, except for the following problems:
#    - canonical equivalents are decomposed directly (some beta UCA are wrong).
#    - overlapping variable ranges are fixed.
#  - Format is as follows:
#      <codepoint> (' ' <codepoint>)* ';' ('L' | 'S') ';' <fractionalCE>+ ' # ' <UCA_CE> '# ' <name> 
#    - zero weights are not printed
#    - S: contains at least one lowercase or SMALL kana
#    - L: otherwise
#    - Different primaries are separated by a blank line.
# WARNING
#  - Differs from previous version in that MAX value was introduced at 1F.
#    All tertiary values are shifted down by 1, filling the gap at 7!

[UCA version = 5.0.0]

0000; [,,]
D87E DC5F; [E0 1B 54, 05, 05]
F981; [E0 1B 76, 05, 05]
2F25; [E0 1B 76, 05, 09]
329B; [E0 1B 76, 05, 0D]
D87E DC65; [E0 1C 46, 05, 05]
D87E DC62; [E0 1C 6E, 05, 05]
D87E DC63; [E0 1C CC, 05, 05]
D87E DC64; [E0 1C E4, 05, 05]
FA80; [E0 1D 60, 05, 05]
D87E DC66; [E0 1D 68, 05, 05]
D87E DD86; [E0 1E 0C, 05, 05]
D87E DC69; [E0 1E B2, 05, 05]
FA81; [E0 1E F2, 05, 05]
D87E DC6A; [E0 1F 24, 05, 05]
D87E DC6B; [E0 1F 24, 05, 05]
2F26; [E0 1F 48, 05, 09]
32AB; [E0 1F 74, 05, 0D]
2F27; [E0 1F A8, 05, 09]
FA04; [E0 1F B2, 05, 05]
32AA; [E0 1F D6, 05, 0D]
D87E DC6D; [E0 20 34, 05, 05]
D87E DC6E; [E0 20 5E, 05, 05]
D87E DC6F; [E0 20 7C, 05, 05]
F95F; [E0 20 7C, 05, 05]
F9AA; [E0 20 7C, 05, 05]
F9BC; [E0 20 8A, 05, 05]
D87E DC70; [E0 20 94, 05, 05]
2F28; [E0 20 9E, 05, 09]
D87E DC72; [E0 20 AC, 05, 05]
D87E DC73; [E0 20 BA, 05, 05]
2F29; [E0 20 CC, 05, 09]
2E8C; [E0 20 CC, 05, 09][, E4 4D, 3D]
2E8D; [E0 20 CC, 05, 09][, E4 5D, 3D]
D87E DC75; [E0 20 F2, 05, 05]
2E90; [E0 20 F2, 05, 09]
2F2A; [E0 20 F2, 05, 09]
2E8E; [E0 20 F2, 05, 09][, E4 4D, 3D]
2E8F; [E0 20 F4, 05, 09]
2E91; [E0 20 F4, 05, 09][, E4 4D, 3D]
2F2B; [E0 21 24, 05, 09]
F9BD; [E0 21 32, 05, 05]
D87E DC77; [E0 21 74, 05, 05]
F94B; [E0 21 78, 05, 05]
FA3B; [E0 21 7C, 05, 05]
F9DF; [E0 21 7E, 05, 05]
D87E DC78; [E0 21 90, 05, 05]
FA3C; [E0 21 90, 05, 05]
2F2C; [E0 21 90, 05, 09]
2F2D; [E0 21 96, 05, 09]
D87E DC7A; [E0 21 CE, 05, 05]
D87E DC79; [E0 22 3A, 05, 05]
F9D5; [E0 22 EC, 05, 05]
D87E DC7C; [E0 23 46, 05, 05]
F921; [E0 23 60, 05, 05]
D87E DC7F; [E0 23 96, 05, 05]
D87E DC7E; [E0 23 9C, 05, 05]
D87E DC80; [E0 23 B8, 05, 05]
D87E DDF4; [E0 24 2A, 05, 05]
F9AB; [E0 24 3A, 05, 05]
2F2E; [E0 24 7C, 05, 09]
D87E DC81; [E0 24 88, 05, 05]
D87E DC82; [E0 24 8A, 05, 05]
2F2F; [E0 24 90, 05, 09]
32A7; [E0 24 92, 05, 0D]
2F30; [E0 24 A8, 05, 09]
2E92; [E0 24 AC, 05, 09]
D87E DC84; [E0 24 C0, 05, 05]
2F31; [E0 24 C2, 05, 09]
D87E DC85; [E0 25 1C, 05, 05]
D87E DC86; [E0 25 46, 05, 05]
D87E DC87; [E0 25 9E, 05, 05]
2F32; [E0 25 B0, 05, 09]
337B; [E0 25 B2, 05, 37][E0 2D 1C, 05, 3D]
F98E; [E0 25 B4, 05, 05]
2E93; [E0 25 C0, 05, 09]
2F33; [E0 25 C0, 05, 09]
2F34; [E0 25 CA, 05, 09]
FA01; [E0 26 1E, 05, 05]
D87E DC8B; [E0 26 32, 05, 05]
D87E DC8C; [E0 26 38, 05, 05]
D87E DC8D; [E0 26 3E, 05, 05]
F9A2; [E0 26 64, 05, 05]
D87E DC8E; [E0 26 66, 05, 05]
F928; [E0 26 66, 05, 05]
FA82; [E0 26 76, 05, 05]
FA0B; [E0 26 78, 05, 05]
FA83; [E0 26 84, 05, 05]
F982; [E0 26 AA, 05, 05]
2F35; [E0 26 BA, 05, 09]
D87E DC90; [E0 26 CE, 05, 05]
2F36; [E0 26 CE, 05, 09]
F943; [E0 26 DA, 05, 05]
2F37; [E0 26 E8, 05, 09]
2F38; [E0 26 F8, 05, 09]
D87E DC94; [E0 27 1C, 05, 05]
D87E DC95; [E0 27 1C, 05, 05]
2F39; [E0 27 78, 05, 09]
2E95; [E0 27 78, 05, 09][, E4 4D, 3D]
2E94; [E0 27 7A, 05, 09]
D87E DC74; [E0 27 7E, 05, 05]
2F3A; [E0 27 9A, 05, 09]
D87E DC99; [E0 27 9C, 05, 05]
FA84; [E0 27 AA, 05, 05]
D87E DC9A; [E0 27 AE, 05, 05]
2F3B; [E0 27 BE, 05, 09]
F9D8; [E0 27 EE, 05, 05]
D87E DC9C; [E0 28 12, 05, 05]
F966; [E0 28 30, 05, 05]
FA85; [E0 28 38, 05, 05]
2F3C; [E0 28 64, 05, 09]
2E97; [E0 28 64, 05, 09][, E4 4D, 3D]
2E96; [E0 28 66, 05, 09]
D87E DC9D; [E0 28 78, 05, 05]
D87E DC9E; [E0 28 8C, 05, 05]
F9A3; [E0 28 C8, 05, 05]
D87E DC9F; [E0 28 D0, 05, 05]
F960; [E0 29 08, 05, 05]
F9AC; [E0 29 1C, 05, 05]
D87E DCA0; [E0 29 E6, 05, 05]
D87E DCA3; [E0 2A 12, 05, 05]
FA3D; [E0 2A 12, 05, 05]
D87E DCA5; [E0 2A 78, 05, 05]
FA86; [E0 2A 9A, 05, 05]
F9B9; [E0 2A AC, 05, 05]
FA88; [E0 2A FA, 05, 05]
F9D9; [E0 2B 78, 05, 05]
D87E DCA6; [E0 2B 80, 05, 05]
D87E DCA7; [E0 2B 88, 05, 05]
D87E DCA9; [E0 2B 88, 05, 05]
D87E DCA8; [E0 2B 8C, 05, 05]
FA87; [E0 2B 8C, 05, 05]
FA8A; [E0 2B B0, 05, 05]
FA3E; [E0 2B C0, 05, 05]
D87E DCAA; [E0 2B E4, 05, 05]
D87E DCAB; [E0 2C 12, 05, 05]
FA3F; [E0 2C 12, 05, 05]
FA89; [E0 2C 12, 05, 05]
F98F; [E0 2C 16, 05, 05]
D87E DCAD; [E0 2C 3E, 05, 05]
D87E DCAE; [E0 2C 54, 05, 05]
D87E DCAC; [E0 2C 5A, 05, 05]
D87E DCAF; [E0 2C B2, 05, 05]
D87E DCB0; [E0 2C DA, 05, 05]
FA40; [E0 2C DA, 05, 05]
FA8B; [E0 2C DA, 05, 05]
D87E DCB1; [E0 2C E2, 05, 05]
F90D; [E0 2C E2, 05, 05]
F990; [E0 2C F6, 05, 05]
2F3D; [E0 2D 0C, 05, 09]
D87E DCB2; [E0 2D 1C, 05, 05]
D87E DCB3; [E0 2D 32, 05, 05]
F9D2; [E0 2D 58, 05, 05]
FA8C; [E0 2D 64, 05, 05]
2F3E; [E0 2D 68, 05, 09]
2F3F; [E0 2D 92, 05, 09]
2E98; [E0 2D 94, 05, 09]
D87E DCB4; [E0 2D B6, 05, 05]
D87E DCB5; [E0 2E 64, 05, 05]
F925; [E0 2E 94, 05, 05]
F95B; [E0 2E A0, 05, 05]
FA02; [E0 2E A8, 05, 05]
D87E DCB6; [E0 2E AA, 05, 05]
D87E DCBA; [E0 2E FA, 05, 05]
F973; [E0 2F 04, 05, 05]
D87E DCB9; [E0 2F 82, 05, 05]
D87E DCB7; [E0 2F A8, 05, 05]
D87E DCBB; [E0 2F D8, 05, 05]
F9A4; [E0 30 04, 05, 05]
D87E DCBC; [E0 30 14, 05, 05]
F975; [E0 30 4E, 05, 05]
D87E DCC1; [E0 30 60, 05, 05]
FA8D; [E0 30 96, 05, 05]
D87E DCC0; [E0 30 98, 05, 05]
D87E DCBD; [E0 30 D6, 05, 05]
FA8E; [E0 31 4C, 05, 05]
D87E DCBF; [E0 31 58, 05, 05]
FA8F; [E0 31 B8, 05, 05]
D87E DCC3; [E0 31 E6, 05, 05]
D87E DCC6; [E0 32 08, 05, 05]
D87E DCC4; [E0 32 16, 05, 05]
F991; [E0 32 4E, 05, 05]
D87E DCC5; [E0 32 54, 05, 05]
F930; [E0 32 A2, 05, 05]
2F40; [E0 33 7E, 05, 09]
2F41; [E0 33 88, 05, 09]
2E99; [E0 33 8A, 05, 09]
D87E DCC8; [E0 33 BE, 05, 05]
FA41; [E0 33 BE, 05, 05]
FA90; [E0 33 CC, 05, 05]
D87E DCC9; [E0 33 F8, 05, 05]
F969; [E0 34 16, 05, 05]
2F42; [E0 34 34, 05, 09]
2F43; [E0 34 54, 05, 09]
F9BE; [E0 34 58, 05, 05]
2F44; [E0 34 6E, 05, 09]
2F45; [E0 34 98, 05, 09]
F983; [E0 34 B0, 05, 05]
2F46; [E0 34 E6, 05, 09]
2E9B; [E0 34 E8, 05, 09]
FA42; [E0 34 EA, 05, 05]
D87E DCCB; [E0 34 EC, 05, 05]
2F47; [E0 34 F0, 05, 09]
3290; [E0 34 F0, 05, 0D]
2E9C; [E0 34 F0, 05, 09][, E4 4D, 3D]
337E; [E0 35 48, 05, 37][E0 42 F0, 05, 3D]
F9E0; [E0 35 52, 05, 05]
337C; [E0 35 86, 05, 37][E0 11 6C, 05, 3D]
D87E DCCD; [E0 35 BE, 05, 05]
FA12; [E0 36 1A, 05, 05]
FA91; [E0 36 1A, 05, 05]
F9C5; [E0 36 42, 05, 05]
D87E DCCF; [E0 36 54, 05, 05]
FA43; [E0 36 54, 05, 05]
D87E DCD5; [E0 36 6A, 05, 05]
FA06; [E0 36 9A, 05, 05]
F98B; [E0 36 BE, 05, 05]
2F48; [E0 37 18, 05, 09]
F901; [E0 37 20, 05, 05]
D87E DCCC; [E0 37 28, 05, 05]
D87E DCD4; [E0 37 38, 05, 05]
2F49; [E0 37 48, 05, 09]
328A; [E0 37 48, 05, 0D]
2E9D; [E0 37 48, 05, 09][, E4 4D, 3D]
3292; [E0 37 4A, 05, 0D]
D87E DCD8; [E0 37 66, 05, 05]
F929; [E0 37 66, 05, 05]
FA92; [E0 37 66, 05, 05]
D87E DCD9; [E0 37 6E, 05, 05]
FA93; [E0 37 6E, 05, 05]
D87E DCDA; [E0 37 7A, 05, 05]
2F4A; [E0 37 88, 05, 09]
328D; [E0 37 88, 05, 0D]
F9E1; [E0 37 D4, 05, 05]
D87E DCDC; [E0 37 DE, 05, 05]
FA94; [E0 37 E4, 05, 05]
D87E DCDB; [E0 37 F4, 05, 05]
F9C8; [E0 38 34, 05, 05]
D87E DCE0; [E0 38 48, 05, 05]
F9F4; [E0 38 6C, 05, 05]
F9C9; [E0 39 2A, 05, 05]
D87E DCDF; [E0 39 38, 05, 05]
F9DA; [E0 39 72, 05, 05]
D87E DCE5; [E0 39 82, 05, 05]
3291; [E0 39 98, 05, 0D]
337F; [E0 39 98, 05, 37][E0 26 F0, 05, 3D][E0 06 46, 05, 3D][E0 5C 92, 05, 3D]
D87E DCE1; [E0 39 E8, 05, 05]
F97A; [E0 3A 4C, 05, 05]
D87E DCE2; [E0 3A 54, 05, 05]
FA44; [E0 3A 54, 05, 05]
D87E DCE4; [E0 3A 66, 05, 05]
F9E2; [E0 3A 9A, 05, 05]
D87E DCE6; [E0 3B 78, 05, 05]
D87E DCE8; [E0 3B D4, 05, 05]
D87E DCE9; [E0 3C 9C, 05, 05]
D87E DCEA; [E0 3D 30, 05, 05]
F914; [E0 3D 60, 05, 05]
F95C; [E0 3D 60, 05, 05]
F9BF; [E0 3D 60, 05, 05]
F94C; [E0 3D 82, 05, 05]
D87E DCEB; [E0 3E B2, 05, 05]
F931; [E0 3F 0E, 05, 05]
D87E DCED; [E0 3F 1E, 05, 05]
F91D; [E0 3F 70, 05, 05]
2F4B; [E0 3F A8, 05, 09]
D87E DCEF; [E0 3F AA, 05, 05]
D87E DCF1; [E0 40 16, 05, 05]
2F4C; [E0 40 32, 05, 09]
32A3; [E0 40 34, 05, 0D]
D87E DCF3; [E0 40 52, 05, 05]
F98C; [E0 40 5C, 05, 05]
FA95; [E0 40 60, 05, 05]
2F4D; [E0 40 60, 05, 09]
2E9E; [E0 40 62, 05, 09][, E4 4D, 3D]
D87E DCF4; [E0 40 AC, 05, 05]
F9A5; [E0 40 CA, 05, 05]
2F4E; [E0 40 D4, 05, 09]
D87E DCF5; [E0 40 E2, 05, 05]
F970; [E0 40 E2, 05, 05]
FA96; [E0 40 E2, 05, 05]
D87E DCF6; [E0 40 E4, 05, 05]
2F4F; [E0 41 0A, 05, 09]
2E9F; [E0 41 0E, 05, 09]
2F50; [E0 41 1C, 05, 09]
2F51; [E0 41 2A, 05, 09]
2F52; [E0 41 92, 05, 09]
2EA0; [E0 41 96, 05, 09]
2F53; [E0 41 9C, 05, 09]
2F54; [E0 41 DC, 05, 09]
328C; [E0 41 DC, 05, 0D]
2EA1; [E0 41 DE, 05, 09]
2EA2; [E0 41 E8, 05, 09]
D87E DCFA; [E0 42 16, 05, 05]
D87E DCFE; [E0 42 48, 05, 05]
F972; [E0 42 8A, 05, 05]
D87E DCFC; [E0 42 F8, 05, 05]
F968; [E0 43 18, 05, 05]
D87E DCFD; [E0 43 1A, 05, 05]
F9E3; [E0 43 4A, 05, 05]
329F; [E0 43 50, 05, 0D]
D87E DCFF; [E0 43 AC, 05, 05]
F915; [E0 43 B6, 05, 05]
FA05; [E0 43 BC, 05, 05]
D87E DD07; [E0 43 E8, 05, 05]
D87E DD00; [E0 43 FC, 05, 05]
D87E DD02; [E0 44 08, 05, 05]
F9CA; [E0 44 08, 05, 05]
FA97; [E0 44 08, 05, 05]
D87E DD03; [E0 44 58, 05, 05]
F92A; [E0 44 5A, 05, 05]
D87E DD01; [E0 44 74, 05, 05]
FA45; [E0 44 74, 05, 05]
D87E DD04; [E0 44 76, 05, 05]
D87E DD05; [E0 44 90, 05, 05]
F9F5; [E0 45 22, 05, 05]
F94D; [E0 45 40, 05, 05]
F9D6; [E0 45 60, 05, 05]
D87E DD0E; [E0 45 7E, 05, 05]
FA46; [E0 45 C0, 05, 05]
D87E DD08; [E0 45 EA, 05, 05]
D87E DD09; [E0 46 6E, 05, 05]
F9CB; [E0 46 CA, 05, 05]
F9EC; [E0 47 0C, 05, 05]
D87E DD0C; [E0 47 26, 05, 05]
D87E DD0B; [E0 47 2E, 05, 05]
FA99; [E0 47 2E, 05, 05]
F904; [E0 47 3A, 05, 05]
FA98; [E0 47 4E, 05, 05]
F94E; [E0 47 B6, 05, 05]
FA47; [E0 47 DC, 05, 05]
FA9A; [E0 47 DC, 05, 05]
F992; [E0 47 DE, 05, 05]
D87E DD0F; [E0 48 7A, 05, 05]
D87E DD12; [E0 49 30, 05, 05]
F922; [E0 49 7A, 05, 05]
F984; [E0 49 A0, 05, 05]
D87E DD15; [E0 49 DA, 05, 05]
D87E DD14; [E0 49 E0, 05, 05]
FA9B; [E0 49 E0, 05, 05]
D87E DD13; [E0 4A 1C, 05, 05]
D87E DD17; [E0 4A 3E, 05, 05]
2F55; [E0 4A 80, 05, 09]
328B; [E0 4A 80, 05, 0D]
2EA3; [E0 4A 82, 05, 09]
D87E DC35; [E0 4A 8A, 05, 05]
D87E DD19; [E0 4A 98, 05, 05]
D87E DD18; [E0 4A A4, 05, 05]
F9FB; [E0 4A DC, 05, 05]
D87E DD1A; [E0 4B 0A, 05, 05]
F99F; [E0 4B 40, 05, 05]
F916; [E0 4B 62, 05, 05]
D87E DD1C; [E0 4C 40, 05, 05]
F993; [E0 4C 48, 05, 05]
FA48; [E0 4C 92, 05, 05]
FA9C; [E0 4C 92, 05, 05]
D87E DD1E; [E0 4C EE, 05, 05]
F9C0; [E0 4D 58, 05, 05]
F9EE; [E0 4D 5C, 05, 05]
F932; [E0 4D DC, 05, 05]
F91E; [E0 4D F2, 05, 05]
D87E DD20; [E0 4E 12, 05, 05]
2F56; [E0 4E 16, 05, 09]
FA49; [E0 4E 18, 05, 05]
2EA4; [E0 4E 18, 05, 09]
2EA5; [E0 4E 18, 05, 09][, E4 4D, 3D]
D87E DD21; [E0 4E 2C, 05, 05]
FA9E; [E0 4E 2C, 05, 05]
2F57; [E0 4E 2E, 05, 09]
2F58; [E0 4E 38, 05, 09]
2F59; [E0 4E 40, 05, 09]
2F5A; [E0 4E 50, 05, 09]
D87E DD22; [E0 4E 62, 05, 05]
2F5B; [E0 4E 74, 05, 09]
2F5C; [E0 4E 78, 05, 09]
2EA7; [E0 4E 78, 05, 09][, E4 4D, 3D]
F946; [E0 4E 86, 05, 05]
3295; [E0 4E B4, 05, 0D]
D87E DD24; [E0 4E C2, 05, 05]
D87E DD25; [E0 4E EC, 05, 05]
2F5D; [E0 4F 20, 05, 09]
2EA8; [E0 4F 22, 05, 09]
FA9F; [E0 4F 26, 05, 05]
F9FA; [E0 4F 48, 05, 05]
F92B; [E0 4F C0, 05, 05]
FA16; [E0 50 22, 05, 05]
FAA0; [E0 50 22, 05, 05]
F9A7; [E0 50 B8, 05, 05]
D87E DD28; [E0 50 C2, 05, 05]
2F5E; [E0 50 D6, 05, 09]
F961; [E0 50 DC, 05, 05]
F9DB; [E0 50 DC, 05, 05]
2F5F; [E0 50 E0, 05, 09]
D87E DD29; [E0 50 E4, 05, 05]
2EA9; [E0 50 E4, 05, 09][, E4 4D, 3D]
D87E DD2B; [E0 51 1E, 05, 05]
F9AD; [E0 51 38, 05, 05]
F917; [E0 51 90, 05, 05]
F9E4; [E0 51 E0, 05, 05]
F9CC; [E0 51 E6, 05, 05]
FA4A; [E0 52 1E, 05, 05]
D87E DD2E; [E0 52 68, 05, 05]
D87E DD2F; [E0 52 92, 05, 05]
F9AE; [E0 52 AC, 05, 05]
D87E DD30; [E0 52 BC, 05, 05]
FAA1; [E0 52 BC, 05, 05]
D87E DD31; [E0 52 E4, 05, 05]
F994; [E0 52 EC, 05, 05]
F9EF; [E0 53 10, 05, 05]
D87E DD32; [E0 53 74, 05, 05]
2F60; [E0 53 98, 05, 09]
2F61; [E0 53 AC, 05, 09]
FAA2; [E0 53 EC, 05, 05]
2F62; [E0 54 16, 05, 09]
2F63; [E0 54 24, 05, 09]
D87E DD34; [E0 54 2E, 05, 05]
2F64; [E0 54 36, 05, 09]
2F65; [E0 54 46, 05, 09]
3199; [E0 54 4A, 05, 27]
329A; [E0 54 54, 05, 0D]
FAA3; [E0 54 5C, 05, 05]
D87E DD36; [E0 54 62, 05, 05]
F9CD; [E0 54 98, 05, 05]
F976; [E0 54 B0, 05, 05]
D87E DD38; [E0 54 C6, 05, 05]
F962; [E0 54 C6, 05, 05]
2F66; [E0 54 FC, 05, 09]
2EAA; [E0 54 FC, 05, 09][, E4 4D, 3D]
2F67; [E0 55 10, 05, 09]
F9E5; [E0 55 B0, 05, 05]
D87E DD3A; [E0 56 12, 05, 05]
FAA4; [E0 56 2C, 05, 05]
FAA5; [E0 56 30, 05, 05]
F9C1; [E0 56 76, 05, 05]
F90E; [E0 56 C4, 05, 05]
2F68; [E0 56 DE, 05, 09]
2F69; [E0 56 EC, 05, 09]
2F6A; [E0 57 54, 05, 09]
2F6B; [E0 57 76, 05, 09]
FA17; [E0 57 8C, 05, 05]
FAA6; [E0 57 8C, 05, 05]
FAA7; [E0 57 AE, 05, 05]
32AC; [E0 57 BE, 05, 0D]
F933; [E0 57 C6, 05, 05]
2F6C; [E0 57 D4, 05, 09]
2EAB; [E0 57 D4, 05, 09][, E4 4D, 3D]
D87E DD40; [E0 57 E0, 05, 05]
FAA8; [E0 57 E0, 05, 05]
F96D; [E0 57 FA, 05, 05]
D87E DD45; [E0 58 3A, 05, 05]
D87E DD46; [E0 58 3C, 05, 05]
D87E DD47; [E0 58 3C, 05, 05]
FAAA; [E0 58 7E, 05, 05]
D87E DD48; [E0 58 92, 05, 05]
FAA9; [E0 58 92, 05, 05]
D87E DD4A; [E0 59 1A, 05, 05]
FA9D; [E0 59 52, 05, 05]
2F6D; [E0 59 BA, 05, 09]
2F6E; [E0 59 C8, 05, 09]
2F6F; [E0 59 EA, 05, 09]
D87E DD4E; [E0 5A A6, 05, 05]
F9CE; [E0 5A E0, 05, 05]
D87E DD4F; [E0 5B 28, 05, 05]
F93B; [E0 5B 28, 05, 05]
FA4B; [E0 5B 32, 05, 05]
F947; [E0 5B A4, 05, 05]
D87E DD50; [E0 5B A8, 05, 05]
FAAB; [E0 5B A8, 05, 05]
F964; [E0 5C 0C, 05, 05]
F985; [E0 5C 6A, 05, 05]
2F70; [E0 5C 8A, 05, 09]
2EAC; [E0 5C 8A, 05, 09][, E4 4D, 3D]
2EAD; [E0 5C 8C, 05, 09]
FA18; [E0 5C 8E, 05, 05]
FA4C; [E0 5C 92, 05, 05]
3293; [E0 5C 92, 05, 0D]
FA4E; [E0 5C A6, 05, 05]
FA4D; [E0 5C A8, 05, 05]
FA4F; [E0 5C B6, 05, 05]
D87E DD53; [E0 5C C2, 05, 05]
FA50; [E0 5C C2, 05, 05]
FA51; [E0 5C D0, 05, 05]
3297; [E0 5C D0, 05, 0D]
FA19; [E0 5C D2, 05, 05]
FA1A; [E0 5C E0, 05, 05]
F93C; [E0 5D 1A, 05, 05]
FA52; [E0 5D 36, 05, 05]
FA53; [E0 5D 38, 05, 05]
D87E DD56; [E0 5D 3A, 05, 05]
FA1B; [E0 5D 3A, 05, 05]
F9B6; [E0 5D 78, 05, 05]
2F71; [E0 5D 8C, 05, 09]
2F72; [E0 5D 98, 05, 09]
F995; [E0 5D B0, 05, 05]
3299; [E0 5D CC, 05, 0D]
D87E DD57; [E0 5D F2, 05, 05]
F956; [E0 5E 5A, 05, 05]
D87E DD59; [E0 5E A2, 05, 05]
FA54; [E0 5E A2, 05, 05]
D87E DD5A; [E0 5E B6, 05, 05]
D87E DD5B; [E0 5E C0, 05, 05]
2F73; [E0 5F 10, 05, 09]
FA55; [E0 5F 2A, 05, 05]
FAAC; [E0 5F 8A, 05, 05]
F9F7; [E0 5F BE, 05, 05]
2F74; [E0 5F BE, 05, 09]
D87E DD5F; [E0 60 0A, 05, 05]
2F75; [E0 60 20, 05, 09]
2EAE; [E0 60 20, 05, 09][, E4 4D, 3D]
F9F8; [E0 60 6E, 05, 05]
FA56; [E0 61 B4, 05, 05]
FAAD; [E0 61 B4, 05, 05]
D87E DD62; [E0 61 C0, 05, 05]
D87E DD63; [E0 61 C6, 05, 05]
F9A6; [E0 62 B6, 05, 05]
F944; [E0 62 FA, 05, 05]
2F76; [E0 63 26, 05, 09]
FAAE; [E0 63 36, 05, 05]
F9F9; [E0 63 64, 05, 05]
FA1D; [E0 63 BC, 05, 05]
D87E DD66; [E0 63 E4, 05, 05]
FA03; [E0 63 EC, 05, 05]
D87E DD69; [E0 64 0C, 05, 05]
F97B; [E0 64 14, 05, 05]
D87E DD68; [E0 64 16, 05, 05]
2F77; [E0 64 36, 05, 09]
2EAF; [E0 64 38, 05, 09]
D87E DD6A; [E0 64 46, 05, 05]
F9CF; [E0 64 66, 05, 05]
F96A; [E0 64 8A, 05, 05]
F94F; [E0 64 A4, 05, 05]
FAAF; [E0 64 FC, 05, 05]
D87E DD6C; [E0 65 12, 05, 05]
F93D; [E0 65 8C, 05, 05]
F957; [E0 65 C8, 05, 05]
D87E DD6E; [E0 65 DA, 05, 05]
F996; [E0 66 3A, 05, 05]
FA57; [E0 66 3A, 05, 05]
FAB0; [E0 66 3A, 05, 05]
D87E DD6F; [E0 66 56, 05, 05]
FA58; [E0 66 64, 05, 05]
F950; [E0 66 C0, 05, 05]
FA59; [E0 66 D4, 05, 05]
D87E DD70; [E0 66 DC, 05, 05]
2EB0; [E0 67 96, 05, 09]
2F78; [E0 68 CA, 05, 09]
FAB1; [E0 68 DA, 05, 05]
2F79; [E0 69 06, 05, 09]
2EB2; [E0 69 08, 05, 09]
2EB5; [E0 69 08, 05, 09][, E4 4D, 3D]
2EB1; [E0 69 0A, 05, 09]
2EB3; [E0 69 0A, 05, 09][, E4 4D, 3D]
2EB4; [E0 69 0A, 05, 09][, E4 5D, 3D]
FA5A; [E0 69 48, 05, 05]
F9E6; [E0 69 56, 05, 05]
D87E DD76; [E0 69 58, 05, 05]
F90F; [E0 69 6E, 05, 05]
2F7A; [E0 69 78, 05, 09]
2EB6; [E0 69 78, 05, 09][, E4 4D, 3D]
2EB7; [E0 69 78, 05, 09][, E4 5D, 3D]
2EB8; [E0 69 7A, 05, 09]
D87E DD78; [E0 69 8E, 05, 05]
F9AF; [E0 69 98, 05, 05]
FA1E; [E0 69 DE, 05, 05]
2F7B; [E0 69 DE, 05, 09]
D87E DD79; [E0 6A 5E, 05, 05]

F934; [E0 6A 6C, 05, 05]
2F7C; [E0 6A 6C, 05, 09]
2EB9; [E0 6A 6E, 05, 09]
D87E DD7A; [E0 6A 74, 05, 05]
FA5B; [E0 6A 74, 05, 05]
FAB2; [E0 6A 74, 05, 05]
2F7D; [E0 6A 82, 05, 09]
2F7E; [E0 6A 8E, 05, 09]
2F7F; [E0 6A D0, 05, 09]
F9B0; [E0 6A F6, 05, 05]
D87E DD7D; [E0 6B 30, 05, 05]
F997; [E0 6B 4E, 05, 05]
D87E DD7F; [E0 6B 50, 05, 05]
F945; [E0 6B 6C, 05, 05]
2F80; [E0 6B 6E, 05, 09]
2EBB; [E0 6B 6E, 05, 09][, E4 4D, 3D]
2EBA; [E0 6B 70, 05, 09]
2F81; [E0 6B 82, 05, 09]
2EBC; [E0 6B 82, 05, 09][, E4 4D, 3D]
F953; [E0 6B 86, 05, 05]
D87E DCD6; [E0 6B CA, 05, 05]
D87E DD82; [E0 6B D4, 05, 05]
D87E DD83; [E0 6C 7C, 05, 05]
D87E DD85; [E0 6C F2, 05, 05]
F926; [E0 6E 32, 05, 05]
2F82; [E0 6E 48, 05, 09]
F9F6; [E0 6E 52, 05, 05]
2F83; [E0 6E 56, 05, 09]
FA5C; [E0 6E 5C, 05, 05]
2F84; [E0 6E 68, 05, 09]
2F85; [E0 6E 7A, 05, 09]
2EBD; [E0 6E 7A, 05, 09][, E4 4D, 3D]
D87E DC93; [E0 6E 84, 05, 05]
D87E DD8B; [E0 6E 84, 05, 05]
D87E DD8C; [E0 6E 8A, 05, 05]
2F86; [E0 6E 9A, 05, 09]
2F87; [E0 6E B8, 05, 09]
2F88; [E0 6E C0, 05, 09]
2F89; [E0 6F 64, 05, 09]
F97C; [E0 6F 66, 05, 05]
2F8A; [E0 6F 6C, 05, 09]
2F8B; [E0 6F 78, 05, 09]
FA5D; [E0 6F 7A, 05, 05]
FA5E; [E0 6F 7A, 05, 05]
2EBE; [E0 6F 7A, 05, 09]
2EBF; [E0 6F 7A, 05, 09][, E4 4D, 3D]
2EC0; [E0 6F 7A, 05, 09][, E4 5D, 3D]
D87E DD90; [E0 6F 9E, 05, 05]
D87E DD8F; [E0 6F AA, 05, 05]
D87E DD91; [E0 6F C2, 05, 05]
D87E DD93; [E0 6F EA, 05, 05]
D87E DD94; [E0 6F EE, 05, 05]
D87E DD95; [E0 70 08, 05, 05]
D87E DD98; [E0 70 58, 05, 05]
F974; [E0 70 58, 05, 05]
D87E DD96; [E0 70 5A, 05, 05]
D87E DD99; [E0 70 C8, 05, 05]
